City,State,MGrid
"""COLORADO SPRINGS",CO,DM78pw
"""COLO SPGS",CO,DM78pw
"""COLORADO SPGS",CO,DM78pw
"""CO SPGS",CO,DM78pw
"""CIMARRON HILLS",CO,DM78pw
"""COLORADO SPRINGS",CO,DM78qv
"""COLO SPGS",CO,DM78qv
"""COLORADO SPGS",CO,DM78qv
"""CIMARRON HILLS",CO,DM78qv
"""CO SPGS",CO,DM78qv
"""COLORADO SPRINGS",CO,DM78pv
"""COLO SPGS",CO,DM78pv
"""COLORADO SPGS",CO,DM78pv
"""CIMARRON HILLS",CO,DM78pv
"""CO SPGS",CO,DM78pv
"""CURRENT INC",CO,DM78ou
"""AFFLIATED NATIONAL BANK",CO,DM78ou
"""US BANK EXCHANGE",CO,DM78ou
"""C O INTERSTATE GAS",CO,DM78ou
"""COMCAST",CO,DM78ou
"""COLORADO COLLEGE",CO,DM78ou
"""CO SPGS UTILITIES",CO,DM78ou
"""US OLYMPIC COMMITTEE",CO,DM78ou
"""US OLYMPIC",CO,DM78ou
"""FOCUS ON THE FAMILY",CO,DM78ou
"""COMPASSION INTERNATIONAL",CO,DM78ou
"""COMMERCE CITY",CO,DM79nu
"""DENVER",CO,DM79nu
"""ADAMS CITY",CO,DM79nu
"""BRIGHTON",CO,DM79nu
"""IRONDALE",CO,DM79nu
"""CONEJOS",CO,DM67xb
"""CONIFER",CO,DM79im
"""FOXTON",CO,DM79im
"""ASPEN PARK",CO,DM79im
"""COPE",CO,DM89nq
"""CORTEZ",CO,DM57ri
"""ARRIOLA",CO,DM57ri
"""HOVENWEEP NATIONAL MONUMENT",CO,DM57ri
"""CORY",CO,DM68as
"""COTOPAXI",CO,DM78di
"""TEXAS CREEK",CO,DM78di
"""COWDREY",CO,DN60uu
"""CRAIG",CO,DN60fm
"""LAY",CO,DN60fm
"""CRAWFORD",CO,DM68eq
"""MAHER",CO,DM68eq
"""CREEDE",CO,DM67mu
"""SPAR CITY",CO,DM67mu
"""CRESTED BUTTE",CO,DM68mu
"""CEMENT CREEK",CO,DM68mu
"""CRESTED BUTTE SO",CO,DM68mu
"""MERIDIAN LAKE",CO,DM68mu
"""MOUNT CRESTED BUTTE",CO,DM68mu
"""MT CRESTED BUTTE",CO,DM68mu
"""RIVERBEND",CO,DM68mu
"""SKYLAND",CO,DM68mu
"""CRESTONE",CO,DM77dx
"""CRIPPLE CREEK",CO,DM78jr
"""CROOK",CO,DN80ou
"""CROWLEY",CO,DM88be
"""ARK VALLEY CORR FACL",CO,DM88be
"""DACONO",CO,DN70mb
"""ERIE",CO,DN70mb
"""DE BEQUE",CO,DM59vh
"""DEER TRAIL",CO,DM79xo
"""DEL NORTE",CO,DM67tq
"""AQUA RAMON",CO,DM67tq
"""BAXTERVILLE",CO,DM67tq
"""FREEMAN",CO,DM67tq
"""PLAZA",CO,DM67tq
"""SUMMITVILLE",CO,DM67tq
"""DELTA",CO,DM58xr
"""DENVER",CO,DM79ns
"""UNIVERSITY OF DENVER",CO,DM79ns
"""WHEAT RIDGE",CO,DM79ns
"""LAKESIDE",CO,DM79ns
"""EDGEWATER",CO,DM79ns
"""LAKEWOOD",CO,DM79ns
"""AURORA",CO,DM79ns
"""FEDERAL HEIGHTS",CO,DM79ns
"""FEDERAL HGTS",CO,DM79ns
"""THORNTON",CO,DM79ns
"""WESTMINSTER",CO,DM79ns
"""NORTHGLENN",CO,DM79ns
"""DENVER FEDERAL CENTER",CO,DM79ns
"""WELBY",CO,DM79ns
"""LOWRY",CO,DM79ns
"""MONTCLAIR",CO,DM79ns
"""NORTH GLENN",CO,DM79ns
"""BROOMFIELD",CO,DM79ns
"""ENGLEWOOD",CO,DM79ns
"""FORT LOGAN",CO,DM79ns
"""FT LOGAN",CO,DM79ns
"""MONTBELLO",CO,DM79ns
"""EAST LAKE",CO,DM79ns
"""EASTLAKE",CO,DM79ns
"""COLORADO D M V DEPT OF REV",CO,DM79ns
"""U S WEST COMMUNICATIONS",CO,DM79ns
"""GLENDALE",CO,DM79ns
"""DENVER",CO,DM79nq
"""AURORA",CO,DM79nq
"""NATIONAL FARMERS UNION",CO,DM79ns
"""BANK AMERICARD",CO,DM79ns
"""US BANK",CO,DM79ns
"""US COURT OF APPEALS 10TH CIR",CO,DM79ns
"""SMALL BUSINESS ADM",CO,DM79ns
"""COLORADO DEPT OF REVENUE",CO,DM79ns
"""UNIV OF COLORADO MED CTR",CO,DM79ns
"""AFFILIATED BANKS SERVICE CO",CO,DM79ns
"""COMMERCE CITY",CO,DM79ns
"""WELLS FARGO BANK",CO,DM79ns
"""BLUE CROSS BLUE SHIELD OF CO",CO,DM79ns
"""AF ACCTG & FINANCE CTR",CO,DM79ns
"""AF RESERVE PERS CTR",CO,DM79ns
"""FEDERAL BLDG/US COURTHOUSE",CO,DM79ns
"""WESTERN AREA",CO,DM79ns
"""DILLON",CO,DM69xo
"""KEYSTONE",CO,DM69xo
"""MONTEZUMA",CO,DM69xo
"""SILVERTHORNE",CO,DM69xp
"""HEENEY",CO,DM69xp
"""DINOSAUR",CO,DN50mf
"""BLUE MOUNTAIN",CO,DN50mf
"""MASSADONA",CO,DN50mf
"""ELK SPRINGS",CO,DN50mf
"""DIVIDE",CO,DM78kw
"""DOLORES",CO,DM57sl
"""DUNTON",CO,DM57sl
"""STONER",CO,DM57sl
"""DOVE CREEK",CO,DM57ns
"""SQUAW POINT",CO,DM57ns
"""DRAKE",CO,DN70ik
"""DUMONT",CO,DM79es
"""DUPONT",CO,DM79mu
"""DURANGO",CO,DM67bg
"""COLLEGE HEIGHTS DURANGO",CO,DM67bg
"""HERMOSA",CO,DM67bg
"""PURGATORY",CO,DM67bg
"""TAMARRON",CO,DM67bg
"""DURANGO",CO,DM67bd
"""EADS",CO,DM88ol
"""CHIVINGTON",CO,DM88ol
"""BRANDON",CO,DM88ol
"""EAGLE",CO,DM69op
"""EASTLAKE",CO,DM79mw
"""EATON",CO,DN70pm
"""SEVERANCE",CO,DN70pm
"""ECKERT",CO,DM68au
"""ORCHARD CITY",CO,DM68au
"""ECKLEY",CO,DN80sc
"""EDWARDS",CO,DM69qp
"""CORDILLERA",CO,DM69qp
"""EGNAR",CO,DM57mw
"""SLICK ROCK",CO,DM57mw
"""ELBERT",CO,DM79rf
"""BLACK FOREST",CO,DM79rf
"""ELDORADO SPRINGS",CO,DM79iw
"""ELDORADO SPRG",CO,DM79iw
"""ELIZABETH",CO,DM79qi
"""EMPIRE",CO,DM79ds
"""ENGLEWOOD",CO,DM79mp
"""CHERRY HILLS",CO,DM79mp
"""CHERRY HILLS VILLAGE",CO,DM79mp
"""CHERRY HL VLG",CO,DM79mp
"""GREENWOOD VILLAGE",CO,DM79mp
"""GREENWOOD VLG",CO,DM79mp
"""SHERIDAN",CO,DM79mp
"""CENTENNIAL",CO,DM79mp
"""LONE TREE",CO,DM79mp
"""ERIE",CO,DN70la
"""FREDERICK",CO,DN70la
"""ESTES PARK",CO,DN70fi
"""ROCKY MOUNTAIN NATIONAL PARK",CO,DN70fi
"""EVANS",CO,DN70pi
"""EVERGREEN",CO,DM79hp
"""GOLDEN",CO,DM79hp
"""COMO",CO,DM79bh
"""FAIRPLAY",CO,DM79bh
"""FAIRPLAY",CO,DM79af
"""JEFFERSON",CO,DM79cj
"""FAIRPLAY",CO,DM79cj
"""FIRESTONE",CO,DN70mc
"""FLAGLER",CO,DM89lg
"""FLEMING",CO,DN80nq
"""FLORENCE",CO,DM78kj
"""BREWSTER",CO,DM78kj
"""PORTLAND",CO,DM78kj
"""WILLIAMSBURG",CO,DM78kj
"""FEDERAL CORRECTIONAL COMPLEX",CO,DM78kj
"""FLORISSANT",CO,DM78iw
"""FLORISSANT FOSSIL BEDS NATIO",CO,DM78iw
"""TWIN ROCK",CO,DM78iw
"""FORT COLLINS",CO,DN70ln
"""FT COLLINS",CO,DN70ln
"""COLORADO STATE UNIVERSITY",CO,DN70ln
"""SEVERANCE",CO,DN70ln
"""WINDSOR",CO,DN70ln
"""TELEDYNE WATER PIK",CO,DN70ln
"""FORT GARLAND",CO,DM77gk
"""SANGRE DE CRI",CO,DM77gk
"""SANGRE DE CRISTO RANCHES",CO,DM77gk
"""FORBES PARK",CO,DM77gk
"""FT GARLAND",CO,DM77gk
"""FORT LUPTON",CO,DN70ob
"""WATTENBURG",CO,DN70ob
"""FT LUPTON",CO,DN70ob
"""FORT MORGAN",CO,DN80cg
"""LOG LANE VILLAGE",CO,DN80cg
"""LOG LANE VLG",CO,DN80cg
"""FOUNTAIN",CO,DM78pp
"""FOWLER",CO,DM78xc
"""FRANKTOWN",CO,DM79pj
"""FRASER",CO,DM79cw
"""FREDERICK",CO,DN70mc
"""FRISCO",CO,DM69wn
"""COPPER MTN",CO,DM69wn
"""FRUITA",CO,DM59pd
"""COLORADO NATIONAL MONUMENT",CO,DM59pd
"""GALETON",CO,DN70rm
"""GARDNER",CO,DM77js
"""FARISITA",CO,DM77js
"""GATEWAY",CO,DM58mq
"""GENOA",CO,DM89gg
"""BOVINA",CO,DM89gg
"""GEORGETOWN",CO,DM79dr
"""GILCREST",CO,DN70og
"""GILL",CO,DN70rk
"""GLEN HAVEN",CO,DN70gk
"""GLENWOOD SPRINGS",CO,DM69im
"""GLENWOOD SPGS",CO,DM69im
"""CARDIFF",CO,DM69im
"""GLENWOOD",CO,DM69im
"""NO NAME",CO,DM69im
"""WEST GLENWOOD",CO,DM69im
"""GOLDEN",CO,DM79jr
"""EVERGREEN",CO,DM79jr
"""LAKEWOOD",CO,DM79jr
"""ARVADA",CO,DM79jr
"""BLACKHAWK",CO,DM79jr
"""ROLLINSVILLE",CO,DM79jr
"""JEFFERSON COUNTY",CO,DM79jr
"""GRANADA",CO,DM88ub
"""BARTON",CO,DM88ub
"""KOEN",CO,DM88ub
"""GRANBY",CO,DN70ab
"""SILVERCREEK",CO,DN70ab
"""GRAND JUNCTION",CO,DM59rb
"""GRAND JCT",CO,DM59rb
"""FRUITVALE",CO,DM59rb
"""APPLETON",CO,DM59rb
"""GRAND JUNCTION",CO,DM58qx
"""GRAND JCT",CO,DM58qx
"""GLADE PARK",CO,DM59pa
"""GRAND LAKE",CO,DN70cg
"""GREELEY",CO,DN70pk
"""GARDEN CITY",CO,DN70pk
"""EVANS",CO,DN70pk
"""STATE FARM INS",CO,DN70pk
"""UNIV OF NORTHERN COLORADO",CO,DN70pk
"""GREEN MOUNTAIN FALLS",CO,DM78lw
"""GREEN MTN FLS",CO,DM78lw
"""UTE PASS",CO,DM78lw
"""GROVER",CO,DN70vu
"""GUFFEY",CO,DM78fs
"""GUNNISON",CO,DM68mm
"""BALDWIN",CO,DM68mm
"""DOYLEVILLE",CO,DM68mm
"""IOLA",CO,DM68mm
"""TAYLOR PARK",CO,DM68mm
"""WESTERN STATE COLLEGE",CO,DM68mm
"""SAPINERO",CO,DM68mm
"""WINDY POINT",CO,DM68mm
"""GYPSUM",CO,DM69mp
"""DOTSERO",CO,DM69mp
"""SWEETWATER",CO,DM69mp
"""HAMILTON",CO,DN60ei
"""PAGODA",CO,DN60ei
"""HARTMAN",CO,DM88vc
"""HOLLY",CO,DM88vc
"""HARTSEL",CO,DM79ca
"""HASTY",CO,DM88mc
"""CADDOA",CO,DM88mc
"""JOHN MARTIN RESERVOIR",CO,DM88mc
"""HASWELL",CO,DM88kk
"""HAXTUN",CO,DN80qp
"""HAYDEN",CO,DN60il
"""HENDERSON",CO,DM79nw
"""HEREFORD",CO,DN70ux
"""HESPERUS",CO,DM57xg
"""BREEN",CO,DM57xg
"""KLINE",CO,DM57xg
"""REDMESA",CO,DM57xg
"""HILLROSE",CO,DN80fh
"""HOEHNE",CO,DM77tg
"""HOLLY",CO,DM88wb
"""BRISTOL",CO,DM88wb
"""CHENEY CENTER",CO,DM88wb
"""HARTMAN",CO,DM88wb
"""HOLYOKE",CO,DN80un
"""HOOPER",CO,DM77br
"""HOTCHKISS",CO,DM68dt
"""ROGERS MESA",CO,DM68dt
"""HOT SULPHUR SPRINGS",CO,DN60wb
"""HOT SLPHR SPR",CO,DN60wb
"""HOWARD",CO,DM78bk
"""HUDSON",CO,DN70qb
"""HUGO",CO,DM89gd
"""BOYERO",CO,DM89gd
"""PUNKIN CENTER",CO,DM89gd
"""HYGIENE",CO,DN70je
"""IDAHO SPRINGS",CO,DM79fr
"""IDALIA",CO,DM89uq
"""HALE",CO,DM89uq
"""IDLEDALE",CO,DM79jq
"""IGNACIO",CO,DM67ec
"""S UTE INDIAN",CO,DM67ec
"""SOUTHERN UTE INDIAN RESERVAT",CO,DM67ec
"""ALLISON",CO,DM67ec
"""INDIAN AGENCY",CO,DM67ec
"""OXFORD",CO,DM67ec
"""SO UTE INDIAN RES",CO,DM67ec
"""TIFFANY",CO,DM67ec
"""ILIFF",CO,DN80ls
"""INDIAN HILLS",CO,DM79jo
"""JAMESTOWN",CO,DN70hc
"""JAROSO",CO,DM77ea
"""JOES",CO,DM89pp
"""JOHNSTOWN",CO,DN70nh
"""LOVELAND",CO,DN70nh
"""JULESBURG",CO,DN80ux
"""KARVAL",CO,DM88fr
"""KEENESBURG",CO,DN70rc
"""KERSEY",CO,DN70rj
"""KIM",CO,DM87hf
"""VILLEGREEN",CO,DM87hf
"""KIOWA",CO,DM79si
"""KIRK",CO,DM89qo
"""KIT CARSON",CO,DM88os
"""KITTREDGE",CO,DM79ip
"""KREMMLING",CO,DN60tb
"""LAFAYETTE",CO,DM79kx
"""LA JARA",CO,DM77ag
"""BOUNTIFUL",CO,DM77ag
"""MORGAN",CO,DM77ag
"""RICHFIELD",CO,DM77ag
"""LA JUNTA",CO,DM87fx
"""TIMPAS",CO,DM87fx
"""BENTS FORT",CO,DM87fx
"""BENTS OLD FORT",CO,DM87fx
"""FAIR VIEW",CO,DM87fx
"""FAIRMONT",CO,DM87fx
"""FORT BENT",CO,DM87fx
"""FT BENT",CO,DM87fx
"""NORTH LA JUNTA",CO,DM87fx
"""ROBERTA",CO,DM87fx
"""TIMBER LAKE",CO,DM87fx
"""LAKE CITY",CO,DM68ib
"""LAKE GEORGE",CO,DM78hx
"""TARRYALL",CO,DM78hx
"""LAMAR",CO,DM88qb
"""CARLTON",CO,DM88qb
"""KORNMAN",CO,DM88qb
"""MAY VALLEY",CO,DM88qb
"""PROWERS",CO,DM88qb
"""SHADY CAMP",CO,DM88qb
"""WEST FARM",CO,DM88qb
"""LAPORTE",CO,DN70ko
"""LARKSPUR",CO,DM79ne
"""LA SALLE",CO,DN70pi
"""FORT LYON",CO,DM88kc
"""FT LYON",CO,DM88kc
"""LAS ANIMAS",CO,DM88jb
"""DEORA",CO,DM88jb
"""FORT LYON",CO,DM88jb
"""NINAVIEW",CO,DM88jb
"""FT LYON",CO,DM88jb
"""TOONERVILLE",CO,DM88jb
"""LA VETA",CO,DM77mm
"""CUCHARA",CO,DM77mm
"""INDIAN CREEK",CO,DM77mm
"""OJO",CO,DM77mm
"""WAHATOYA",CO,DM77mm
"""LAZEAR",CO,DM68cs
"""CLIMAX",CO,DM69vi
"""LEADVILLE",CO,DM69vi
"""LEADVILLE",CO,DM69uf
"""LEWIS",CO,DM57pm
"""LIMON",CO,DM89dg
"""LIMON CORRECTIONAL FACILITY",CO,DM89dg
"""LIMON CRRCTNL",CO,DM89dg
"""LIMON CORRECTIONAL FAC",CO,DM89dg
"""LINDON",CO,DM89hr
"""LITTLETON",CO,DM79lo
"""CENTENNIAL",CO,DM79lo
"""CHERRY HILLS VILLAGE",CO,DM79lo
"""CHERRY HL VLG",CO,DM79lo
"""GREENWOOD VILLAGE",CO,DM79lo
"""GREENWOOD VLG",CO,DM79lo
"""CHERRY HILLS",CO,DM79lo
"""GRANTS RANCH",CO,DM79lo
"""BOW MAR",CO,DM79lo
"""COLUMBINE VALLEY",CO,DM79lo
"""COLUMBINE VLY",CO,DM79lo
"""DENVER",CO,DM79lo
"""LAKEWOOD",CO,DM79lo
"""LONE TREE",CO,DM79lo
"""LONETREE",CO,DM79lo
"""ROXBOROUGH",CO,DM79lo
"""HGHLNDS RANCH",CO,DM79lo
"""HIGHLANDS RANCH",CO,DM79lo
"""LITTLETON",CO,DM79kn
"""DENVER",CO,DM79kn
"""LITTLETON",CO,DM79mm
"""HGHLNDS RANCH",CO,DM79mm
"""HIGHLANDS RANCH",CO,DM79mm
"""LITTLETON CITY OFFICES",CO,DM79lo
"""ARAPAHOE COUNTY OFFICES",CO,DM79lo
"""LIVERMORE",CO,DN70js
"""VIRGINIA DALE",CO,DN70js
"""RED FEATHER LAKES",CO,DN70js
"""LOMA",CO,DM59oe
"""LONGMONT",CO,DN70ke
"""NIWOT",CO,DN70ke
"""FIRESTONE",CO,DN70ke
"""FREDERICK",CO,DN70ke
"""LOUISVILLE",CO,DM79kx
"""SUPERIOR",CO,DM79kx
"""LOUVIERS",CO,DM79ml
"""LOVELAND",CO,DN70lj
"""LUCERNE",CO,DN70pl
"""LYONS",CO,DN70if
"""MC CLAVE",CO,DM88me
"""LUBERS",CO,DM88me
"""MC COY",CO,DM69pw
"""MACK",CO,DM59nf
"""NEW LIBERTY",CO,DM59nf
"""MANASSA",CO,DM77ae
"""MANCOS",CO,DM57ui
"""MANITOU SPRINGS",CO,DM78nu
"""MANITOU SPGS",CO,DM78nu
"""CRYSTAL HILLS",CO,DM78nu
"""MANZANOLA",CO,DM88bc
"""MARVEL",CO,DM57wc
"""MASONVILLE",CO,DN70jl
"""MATHESON",CO,DM89ae
"""MAYBELL",CO,DN50xm
"""BROWNS PARK",CO,DN50xm
"""GREYSTONE",CO,DN50xm
"""MEAD",CO,DN70mf
"""MEEKER",CO,DN60bb
"""AXEL",CO,DN60bb
"""BUFORD",CO,DN60bb
"""MEREDITH",CO,DM69qg
"""NAST",CO,DM69qg
"""NORRIE",CO,DM69qg
"""MERINO",CO,DN80hl
"""WILLARD",CO,DN80hl
"""MESA",CO,DM59we
"""MESA VERDE NATIONAL PARK",CO,DM57se
"""MESA VERDE",CO,DM57se
"""MILLIKEN",CO,DN70nh
"""MINTURN",CO,DM69sn
"""GILMAN",CO,DM69sn
"""MODEL",CO,DM77ui
"""DELHI",CO,DM77ui
"""THATCHER",CO,DM77ui
"""TYRONE",CO,DM77ui
"""MOFFAT",CO,DM78ba
"""MIRAGE",CO,DM78ba
"""MOLINA",CO,DM59xe
"""HOMELAKE",CO,DM67xn
"""MONTE VISTA",CO,DM67xn
"""MONTE VISTA",CO,DM67wn
"""LARIAT",CO,DM67wn
"""MAXEYVILLE",CO,DM67wn
"""SARGENTS SCHOOL",CO,DM67wn
"""MONTROSE",CO,DM68bl
"""COLONA",CO,DM68bl
"""MONTROSE",CO,DM68bh
"""MONUMENT",CO,DM79nb
"""WOODMOOR",CO,DM79nb
"""MORRISON",CO,DM79jp
"""MOSCA",CO,DM77bp
"""NATHROP",CO,DM68xr
"""ALPINE VILLAGE",CO,DM68xr
"""IRON CITY",CO,DM68xr
"""MOUNT PRINCETON",CO,DM68xr
"""SAINT ELMO",CO,DM68xr
"""NATURITA",CO,DM58rf
"""NEDERLAND",CO,DM79gx
"""NEW CASTLE",CO,DM69fn
"""NEW RAYMER",CO,DN80co
"""FORT MORGAN",CO,DN80co
"""RAYMER",CO,DN80co
"""NIWOT",CO,DN70kc
"""NORWOOD",CO,DM58ud
"""NUCLA",CO,DM58rg
"""NUNN",CO,DN70oq
"""OAK CREEK",CO,DN60mg
"""OLATHE",CO,DM68ao
"""OLNEY SPRINGS",CO,DM88ad
"""OPHIR",CO,DM67cu
"""ORCHARD",CO,DN70wh
"""ORDWAY",CO,DM88df
"""NUMA",CO,DM88df
"""PUNKIN CENTER",CO,DM88df
"""OTIS",CO,DN80md
"""OURAY",CO,DM68db
"""RED MOUNTAIN",CO,DM68db
"""OVID",CO,DN80tw
"""PADRONI",CO,DN80js
"""PAGOSA SPRINGS",CO,DM67lf
"""CHIMNEY ROCK",CO,DM67lf
"""PAGOSA SPGS",CO,DM67lf
"""PAGOSA LAKES",CO,DM67lf
"""PALISADE",CO,DM59tc
"""EAST ORCHARD MESA",CO,DM59tc
"""PALMER LAKE",CO,DM79nc
"""PAOLI",CO,DN80so
"""PAONIA",CO,DM68eu
"""BOWIE",CO,DM68eu
"""PARACHUTE",CO,DM59xk
"""BATTLEMENT MESA",CO,DM59xk
"""BTLMT MESA",CO,DM59xk
"""GRAND VALLEY",CO,DM59xk
"""RULISON",CO,DM59xk
"""PARADOX",CO,DM58mi
"""PARKER",CO,DM79om
"""OHIO CITY",CO,DM68rm
"""PARLIN",CO,DM68rm
"""SALIDA",CO,DM68rm
"""PARLIN",CO,DM68pm
"""PARSHALL",CO,DN60vb
"""PEETZ",CO,DN80kx
"""PENROSE",CO,DM78lk
"""PEYTON",CO,DM79sa
"""FALCON",CO,DM79sa
"""PHIPPSBURG",CO,DN60mf
"""PIERCE",CO,DN70pp
"""BUFFALO CREEK",CO,DM79ij
"""PINE",CO,DM79ik
"""PINECLIFFE",CO,DM79gw
"""PITKIN",CO,DM68ro
"""PLACERVILLE",CO,DM58xa
"""SAWPIT",CO,DM58xa
"""PLATTEVILLE",CO,DN70of
"""PLEASANT VIEW",CO,DM57on
"""PONCHA SPRINGS",CO,DM68xm
"""PONCHA SPGS",CO,DM68xm
"""POWDERHORN",CO,DM68lg
"""PRITCHETT",CO,DM87ni
"""UTLEYVILLE",CO,DM87ni
"""PUEBLO",CO,DM78qg
"""PUEBLO DEP AC",CO,DM78qg
"""PUEBLO DEPOT ACTIVITY",CO,DM78qg
"""BELLE PLAIN",CO,DM78qg
"""DEVINE",CO,DM78qg
"""PUEBLO ARMY DEPOT",CO,DM78qg
"""BESSEMER",CO,DM78qg
"""BAXTER",CO,DM78qg
"""BLENDE",CO,DM78qg
"""VINELAND",CO,DM78qg
"""PUEBLO WEST",CO,DM78qg
"""PINON",CO,DM78qg
"""G P O",CO,DM78qg
"""COLORADO LOTTERY",CO,DM78qg
"""COLORADO CITY",CO,DM77nw
"""COLO CITY",CO,DM77nw
"""RAMAH",CO,DM79wc
"""RAND",CO,DN60vk
"""RANGELY",CO,DN50ob
"""RED CLIFF",CO,DM69tm
"""RED FEATHER LAKES",CO,DN70ft
"""RED FE LKS",CO,DN70ft
"""REDVALE",CO,DM58se
"""RICO",CO,DM57xp
"""RIDGWAY",CO,DM68dd
"""RIFLE",CO,DM69cm
"""ANTLERS",CO,DM69cm
"""RIO BLANCO",CO,DM69cm
"""RULISON",CO,DM69cm
"""ROCKVALE",CO,DM78ki
"""ROCKY FORD",CO,DM88da
"""HAWLEY",CO,DM88da
"""VROMAN",CO,DM88da
"""ROGGEN",CO,DN70te
"""ROLLINSVILLE",CO,DM79gw
"""ROMEO",CO,DM77ae
"""RUSH",CO,DM78xu
"""RYE",CO,DM77mw
"""CEDARWOOD",CO,DM77mw
"""GREENWOOD",CO,DM77mw
"""LASCAR",CO,DM77mw
"""SAN ISABEL",CO,DM77mw
"""SAGUACHE",CO,DM68wb
"""SALIDA",CO,DM78am
"""CLEORA",CO,DM78am
"""MAYSVILLE",CO,DM78am
"""SMELTERTOWN",CO,DM78am
"""SWISSVALE",CO,DM78am
"""TURRET",CO,DM78am
"""WELLSVILLE",CO,DM78am
"""MONARCH",CO,DM68xm
"""SALIDA",CO,DM68xm
"""HILLSIDE",CO,DM78eg
"""SANFORD",CO,DM77bg
"""SAN ACACIO",CO,DM77bg
"""LASAUSES",CO,DM77bg
"""SAN LUIS",CO,DM77ge
"""GARCIA",CO,DM77ge
"""MESITA",CO,DM77ge
"""SAN PABLO",CO,DM77ge
"""EL RITO",CO,DM77ge
"""LOS FUERTES",CO,DM77ge
"""SAN FRANCISCO",CO,DM77ge
"""SAN PEDRO",CO,DM77ge
"""WILDHORSE MESA",CO,DM77ge
"""SARGENTS",CO,DM68sj
"""WHITE PINE",CO,DM68sj
"""SEDALIA",CO,DM79mk
"""DECKERS",CO,DM79mk
"""SEDGWICK",CO,DN80rw
"""SEIBERT",CO,DM89ng
"""SEVERANCE",CO,DN70nm
"""GRANT",CO,DM79dk
"""SHAWNEE",CO,DM79dk
"""SHAWNEE",CO,DM79fk
"""SHERIDAN LAKE",CO,DM88ul
"""BRANDON",CO,DM88ul
"""TOWNER",CO,DM88ul
"""SILT",CO,DM69em
"""SILVER PLUME",CO,DM79dq
"""SILVERTON",CO,DM67et
"""SIMLA",CO,DM79xd
"""SLATER",CO,DN60hx
"""SNOWMASS",CO,DM69mh
"""OLD SNOWMASS",CO,DM69mh
"""SNYDER",CO,DN80fh
"""SOMERSET",CO,DM68gw
"""BEAR MINE",CO,DM68gw
"""SOUTH FORK",CO,DM67qq
"""ALPINE",CO,DM67qq
"""MASONIC PARK",CO,DM67qq
"""WAGON WHEEL GAP",CO,DM67qq
"""SPRINGFIELD",CO,DM87qj
"""EDLER",CO,DM87qj
"""MAXEY",CO,DM87qj
"""STEAMBOAT SPRINGS",CO,DN60ol
"""STEAMBOAT SPR",CO,DN60ol
"""STEAMBOAT",CO,DN60ol
"""STERLING",CO,DN80jo
"""STONEHAM",CO,DN80ep
"""STRASBURG",CO,DM79ur
"""STRATTON",CO,DM89qh
"""SUGAR CITY",CO,DM88ef
"""SWINK",CO,DM88ea
"""TABERNASH",CO,DM79bx
"""TELLURIDE",CO,DM67bw
"""MOUNTAIN VILLAGE",CO,DM67bw
"""MOUNTAIN VLG",CO,DM67bw
"""PANDORA",CO,DM67bw
"""SAWPIT",CO,DM67bw
"""TIMNATH",CO,DN70mm
"""TOPONAS",CO,DN60ob
"""TOWAOC",CO,DM57pe
"""UTE MOUNTAIN INDIAN RESERVAT",CO,DM57pe
"""TRINCHERA",CO,DM77xb
"""TRINIDAD",CO,DM77sd
"""COKEDALE",CO,DM77sd
"""JANSEN",CO,DM77sd
"""SOPRIS",CO,DM77sd
"""STARKVILLE",CO,DM77sd
"""BESHOAR JCT",CO,DM77sd
"""EL MORO",CO,DM77sd
"""LUDLOW",CO,DM77sd
"""PINON CANYON",CO,DM77sd
"""SEGUNDO",CO,DM77sd
"""TWO BUTTES",CO,DM87tn
"""LYCAN",CO,DM87tn
"""U S A F ACADEMY",CO,DM78nx
"""UNITED STATES AIR FORCE ACAD",CO,DM78nx
"""US AIR FORCE",CO,DM78nx
"""USAF ACADEMY",CO,DM78nx
"""COLO SPGS",CO,DM78nx
"""COLORADO SPRINGS",CO,DM78nx
"""CADET STA",CO,DM78nx
"""VAIL",CO,DM69tp
"""EAST VAIL",CO,DM69tp
"""WEST VAIL",CO,DM69tp
"""VERNON",CO,DM89uw
"""VICTOR",CO,DM78kq
"""ELKTON",CO,DM78kq
"""GOLDFIELD",CO,DM78kq
"""VILAS",CO,DM87si
"""VILLA GROVE",CO,DM78ag
"""BONANZA CITY",CO,DM78ag
"""VONA",CO,DM89ph
"""COALMONT",CO,DN60sn
"""WALDEN",CO,DN60sn
"""WALDEN",CO,DN60ur
"""WALSENBURG",CO,DM77oo
"""FARISTA",CO,DM77oo
"""FARISITA",CO,DM77oo
"""MUTUAL",CO,DM77oo
"""PRYOR",CO,DM77oo
"""TOLTEC",CO,DM77oo
"""WALSH",CO,DM87uj
"""STONINGTON",CO,DM87uj
"""WARD",CO,DN70fb
"""WATKINS",CO,DM79qs
"""WELDONA",CO,DN80ai
"""WELLINGTON",CO,DN70mq
"""WESTCLIFFE",CO,DM78gd
"""SILVER CLIFF",CO,DM78gd
"""HORN CREEK",CO,DM78gd
"""ROSITA",CO,DM78gd
"""TANGLEWOOD ACRES",CO,DM78gd
"""WESTMINSTER",CO,DM79lv
"""DENVER",CO,DM79lv
"""WESTON",CO,DM77ld
"""EAST WESTON",CO,DM77ld
"""MONUMENT LAKE PARK",CO,DM77ld
"""MONUMENT PARK",CO,DM77ld
"""STONEWALL",CO,DM77ld
